1.2,0.854956,0.000100039,8546.227,0.1736
1.3,0.832613,0.000100015,8324.881,0.185716
1.4,0.808839,0.000100051,8084.267,0.197745
1.5,0.798587,0.000100001,7985.79,0.209783
1.4,0.7913,9.9982e-05,7914.425,0.22184
1.3,0.815618,0.000100047,8152.348,0.233884
1.2,0.804164,9.995e-05,8045.663,0.245927
1.1,0.802335,0.000100026,8021.264,0.257974
1,0.807865,9.997e-05,8081.074,0.270018
0.9,0.785885,0.000100016,7857.593,0.282066
0.8,0.794105,9.9502e-05,7980.794,0.294106
0.7,0.7,8.9719e-05,7802.138,0.306141
0.6,0.599963,7.91053e-05,7584.359,0.321411
0.5,0.499987,6.67445e-05,7491.059,0.333531
0.4,0.400004,5.41905e-05,7381.441,0.345666
0.3,0.299994,4.08385e-05,7345.862,0.357804
0.2,0.2000033,2.70793e-05,7385.837,0.370359
0.1,0.0999999,1.34765e-05,7420.317,0.382465
0,6.8e-06,-7.16459e-07,-9.491122,0.023996
0.1,0.1000045,1.39707e-05,7158.16,0.038294
0.2,0.1999917,2.85409e-05,7007.197,0.050397
0.3,0.300014,4.23939e-05,7076.82,0.062742
0.4,0.399991,5.49015e-05,7285.612,0.074924
0.5,0.499986,6.85828e-05,7290.254,0.087041
0.6,0.600057,8.07003e-05,7435.623,0.09916
0.7,0.699992,9.02211e-05,7758.629,0.111277
0.8,0.800024,9.56944e-05,8360.197,0.123407
0.9,0.843868,9.9867e-05,8449.918,0.137621
1,0.868032,0.000100121,8669.83,0.149656
1.1,0.875961,9.9923e-05,8766.36,0.161681
1.2,0.826688,9.9964e-05,8269.857,0.173826
1.3,0.918865,0.000100022,9186.629,0.185876
1.4,0.880386,9.9851e-05,8816.997,0.198159
1.5,0.910647,0.000100132,9094.465,0.210225
1.4,0.946039,9.9891e-05,9470.713,0.22227
1.3,0.892578,0.000100085,8918.2,0.234312
1.2,0.911707,0.000100053,9112.241,0.246377
1.1,0.875547,9.9901e-05,8764.147,0.258438
1,0.988359,7.741e-05,12767.85,0.270481
0.9,0.9,4.3709e-05,20590.73,0.282515
0.8,0.799972,4.05452e-05,19730.37,0.297798
0.7,0.699988,3.45826e-05,20241.05,0.309938
0.6,0.599998,2.7417e-05,21884.16,0.322063
0.5,0.500002,2.16291e-05,23117.1,0.334191
0.4,0.399999,1.57777e-05,25352.17,0.346314
0.3,0.300001,1.08652e-05,27611.18,0.358495
0.2,0.2000017,6.56837e-06,30449.21,0.373483
0.1,0.1,3.01554e-06,33161.56,0.385589
0,4e-07,-8.0657e-08,-4.959272,0.023803
0.1,0.1000001,3.00437e-06,33284.88,0.036604
0.2,0.2000027,6.61762e-06,30222.75,0.048711
0.3,0.300003,1.05378e-05,28469.23,0.062492
0.4,0.399994,1.58839e-05,25182.35,0.074674
0.5,0.50006,2.47488e-05,20205.42,0.086795
0.6,0.599954,4.16414e-05,14407.63,0.098915
0.7,0.700007,5.29932e-05,13209.37,0.111025
0.8,0.799987,7.19321e-05,11121.42,0.123142
0.9,0.884842,9.8997e-05,8938.069,0.13858
